zip,state,county,city
45164,Ohio,Clinton,Port William
8642,New Jersey,Ocean,Point Pleasant
99840,Alaska,Skagway,Skagway
24064,Virginia,Botetourt,Blue Ridge
70005,Louisiana,Jefferson,Metairie
30163,Georgia,Floyd,
26582,West Virginia,Marion,Mannington
19034,Pennsylvania,Montgomery,Fort Washington
27316,North Carolina,Randolph,
97146,Oregon,Clatsop,
38665,Mississippi,Tate,
99695,Alaska,Matanuska-Susitna,Chickaloon
97488,Oregon,Lane,
83525,Idaho,Idaho,
32120,Florida,Volusia,
39769,Mississippi,Oktibbeha,
43749,Ohio,Guernsey,
96855,Hawaii,Hawaii,Kapaau
78409,Texas,Nueces,Corpus Christi
6073,Connecticut,Hartford,
80029,Colorado,Boulder,Louisville
55936,Minnesota,Mower,Grand Meadow
65322,Missouri,Cooper,
56002,Minnesota,Blue Earth,Mankato
30187,Georgia,Douglas,
28401,North Carolina,New Hanover,Wilmington
75796,Texas,Cherokee,Wells
67674,Kansas,Ellis,
38676,Mississippi,Tunica,North Tunica
54933,Wisconsin,Waupaca,Embarrass
46069,Indiana,Boone,
78270,Texas,San Patricio,
68133,Nebraska,Sarpy,
99730,Alaska,Yukon-Koyukuk,Nenana
36513,Alabama,Washington,Fairford
34216,Florida,Manatee,Anna Maria
79548,Texas,Haskell,
79258,Texas,Floyd,
31598,Georgia,Camden,Kingsland
97530,Oregon,Jackson,
11557,New York,Nassau,Hewlett
80020,Colorado,Broomfield,Broomfield
77467,Texas,Wharton,
33026,Florida,Broward,Pembroke Pines
14732,New York,Chautauqua,
36521,Alabama,Mobile,
47325,Indiana,Fayette,
43554,Ohio,Williams,Pioneer
74130,Oklahoma,Tulsa,Turley
44567,Ohio,Stark,Minerva
21085,Maryland,Harford,Joppatowne
57590,South Dakota,Tripp,Winner
37190,Tennessee,Cannon,
57041,South Dakota,Minnehaha,
49910,Michigan,Ontonagon,
16876,Pennsylvania,Clearfield,Wallaceton
96236,Oregon,Multnomah,Portland
44601,Ohio,Columbiana,
38673,Mississippi,Lafayette,Taylor
71324,Louisiana,Franklin,
35219,Alabama,Jefferson,Homewood
84037,Utah,Davis,Kaysville
61526,Illinois,Peoria,
45770,Ohio,Meigs,
98629,Washington,Clark,
53090,Wisconsin,Washington,
25112,West Virginia,Kanawha,
84127,Utah,Duchesne,
64559,Missouri,Adair,Novinger
25969,West Virginia,Summers,
68142,Nebraska,Washington,
4061,Maine,York,
26285,West Virginia,Randolph,
71342,Louisiana,LaSalle,Midway
38366,Tennessee,Madison,
56159,Minnesota,Cottonwood,
41580,Kentucky,Letcher,McRoberts
2902,Rhode Island,Providence,Providence
80427,Colorado,Gilpin,
60613,Illinois,Cook,Chicago
99742,Alaska,Northwest Arctic,Kotzebue
55112,Minnesota,Ramsey,New Brighton
36856,Alabama,Russell,
51232,Iowa,Osceola,
95814,California,Sacramento,Sacramento
50565,Iowa,Buena Vista,
45354,Ohio,Montgomery,
66102,Kansas,Wyandotte,Kansas City
92033,California,San Diego,
92339,California,San Bernardino,
78749,Texas,Travis,Austin
73724,Oklahoma,Blaine,Canton
84153,Utah,Emery,Castle Dale
30149,Georgia,Floyd,Rome
8075,New Jersey,Burlington,
97141,Oregon,Tillamook,
81082,Colorado,Las Animas,
25441,West Virginia,Jefferson,
2898,Rhode Island,Washington,
79095,Texas,Collingsworth,Wellington
74362,Oklahoma,Mayes,
43746,Ohio,Licking,
50567,Iowa,Sac,
25114,West Virginia,Boone,
81121,Colorado,Archuleta,
24053,Virginia,Patrick,
41733,Kentucky,Perry,Vicco
35459,Alabama,Sumter,
37034,Tennessee,Bedford,
38644,Mississippi,Coahoma,
32066,Florida,Lafayette,
98117,Washington,King,Seattle
37141,Tennessee,Robertson,Orlinda
14883,New York,Tioga,
79241,Texas,Floyd,Lockney
37026,Tennessee,Cannon,
13642,New York,St. Lawrence,
28816,North Carolina,Madison,
30114,Georgia,Cherokee,
38736,Mississippi,Leflore,
67672,Kansas,Trego,WaKeeney
51437,Iowa,Shelby,Harlan
8022,New Jersey,Burlington,
61482,Illinois,Fulton,
18214,Pennsylvania,Schuylkill,
79719,Texas,Ward,Barstow
93301,California,Kern,Bakersfield
48211,Michigan,Wayne,Detroit
50611,Iowa,Butler,
67457,Kansas,Rice,
77376,Texas,Hardin,
36877,Alabama,Lee,Smiths Station
61077,Illinois,Winnebago,
15425,Pennsylvania,Fayette,
31065,Georgia,Laurens,
85314,Arizona,Yavapai,Prescott Valley
40041,Kentucky,Jefferson,Louisville/Jefferson County metro government (balance)
30445,Georgia,Montgomery,Mount Vernon
43903,Ohio,Jefferson,
35742,Alabama,Limestone,
93591,California,Los Angeles,Lake Los Angeles
79331,Texas,Dawson,
30117,Georgia,Carroll,
50880,North Dakota,Richland,Barney
37820,Tennessee,Jefferson,
46236,Indiana,Marion,Lawrence
55398,Minnesota,Sherburne,
51012,Iowa,Cherokee,Cherokee
29342,Virginia,Prince Edward,
89452,Nevada,Washoe,Incline Village
32118,Florida,Volusia,Daytona Beach Shores
73736,Oklahoma,Garfield,
28147,North Carolina,Rowan,
69367,Nebraska,Dawes,
97888,Oregon,Umatilla,Ukiah
85541,Arizona,Gila,Payson
60803,Illinois,Cook,Alsip
71243,Louisiana,Franklin,
45131,Ohio,Brown,Higginsport
76856,Texas,Mason,Mason
1588,Massachusetts,Worcester,Whitinsville
8644,Wyoming,Natrona,Mills
78725,Texas,Travis,Hornsby Bend
92059,California,San Diego,
46276,Indiana,Shelby,Shelbyville
4686,Maine,Washington,
40152,Kentucky,Breckinridge,
57659,South Dakota,Corson,
98442,Washington,Pierce,Tacoma
20132,Virginia,Loudoun,
72447,Arkansas,Craighead,Monette
52571,Iowa,Appanoose,
83343,Idaho,Minidoka,
64652,Missouri,Grundy,
65024,Missouri,Osage,Chamois
79008,Texas,Hutchinson,Stinnett
58765,North Dakota,Divide,Noonan
80258,Colorado,Yuma,Wray
40242,Kentucky,Jefferson,Lyndon
72930,Arkansas,Franklin,
32953,Florida,Brevard,Merritt Island
56022,Minnesota,Watonwan,
62032,Illinois,Montgomery,
31027,Georgia,Laurens,
98345,Washington,Kitsap,Keyport
49103,Michigan,Berrien,
71953,Arkansas,Polk,
88116,New Mexico,Roosevelt,
99179,Washington,Whitman,Uniontown
68430,Nebraska,Lancaster,
48833,Michigan,Clinton,
36065,Alabama,Montgomery,
11096,New York,Nassau,Inwood
35962,Alabama,DeKalb,Crossville
19002,Pennsylvania,Montgomery,Spring House
12808,New York,Warren,
66115,Kansas,Wyandotte,Kansas City
95466,California,Mendocino,Philo
85078,Arizona,Maricopa,
68431,Nebraska,Richardson,
56032,Minnesota,Freeborn,
93216,California,Kern,
32830,Florida,Orange,Bay Lake
5454,Vermont,Franklin,
95318,California,Mariposa,El Portal
73255,Oklahoma,Comanche,Indiahoma
46228,Indiana,Marion,Indianapolis city (balance)
7760,New Jersey,Monmouth,Sea Bright
58281,North Dakota,Cavalier,
62976,Illinois,Pulaski,Pulaski
24176,Virginia,Franklin,Union Hall
46183,Indiana,Marion,Indianapolis city (balance)
94121,California,San Francisco,San Francisco
18417,Pennsylvania,Wayne,
33430,Florida,Palm Beach,
79096,Texas,Wheeler,Wheeler
86312,Arizona,Yavapai,
94274,California,Tulare,East Tulare Villa
80539,Colorado,Larimer,Loveland
62098,Illinois,Greene,
3619,California,Fresno,Fresno
64017,Missouri,Ray,Fleming
95724,California,Placer,
36046,Alabama,Montgomery,
27217,North Carolina,Alamance,Glen Raven
95712,California,Nevada,
36562,Alabama,Baldwin,
35904,Alabama,Etowah,
37711,Tennessee,Greene,
12854,New York,Washington,
97001,Oregon,Wasco,Antelope
93454,California,Santa Barbara,
62971,Illinois,Jackson,
1537,Massachusetts,Worcester,
98357,Washington,Clallam,
85602,Arizona,Cochise,Benson
38553,Tennessee,Fentress,
57069,South Dakota,Clay,
77064,Texas,Harris,
66859,Kansas,Morris,
30504,Georgia,Hall,
67357,Kansas,Labette,Parsons
43290,Ohio,Columbiana,East Liverpool
56051,Minnesota,Faribault,Kiester
39832,Georgia,Early,Cedar Springs
61059,Illinois,Jo Daviess,Nora
27018,North Carolina,Yadkin,
36344,Alabama,Geneva,Hartford
18455,Pennsylvania,Wayne,
25562,West Virginia,Putnam,
62428,Illinois,Coles,
15228,Pennsylvania,Allegheny,
70602,Louisiana,Calcasieu,Iowa
56088,Minnesota,Martin,
68014,Nebraska,Butler,
68627,Nebraska,Boone,Cedar Rapids
66871,Kansas,Coffey,
98232,Washington,Skagit,
48759,Michigan,Huron,
31741,Georgia,Early,Damascus
29351,South Carolina,Laurens,Joanna
60102,Illinois,Kane,Algonquin
19020,Pennsylvania,Bucks,
62021,Illinois,Madison,
48837,Michigan,Eaton,
2771,Massachusetts,Bristol,North Seekonk
59748,Montana,Silver Bow,Butte-Silver Bow (balance)
39067,Mississippi,Attala,
14081,New York,Erie,
29556,South Carolina,Williamsburg,
99137,Washington,Stevens,
74570,Oklahoma,Hughes,Stuart
98247,Washington,Whatcom,
47435,Indiana,Brown,
56310,Minnesota,Stearns,
25913,West Virginia,Wyoming,
22711,Virginia,Madison,
99301,Washington,Franklin,
48843,Michigan,Livingston,
92117,California,San Diego,San Diego
71485,Louisiana,Rapides,Woodworth
6520,Connecticut,New Haven,New Haven
44126,Ohio,Cuyahoga,Fairview Park
53212,Wisconsin,Milwaukee,Milwaukee
32964,Florida,Alachua,Waldo
48727,Michigan,Tuscola,
54364,Wisconsin,Marathon,Stratford
39437,Mississippi,Jones,
95726,California,El Dorado,Pollock Pines
57374,South Dakota,Hanson,
98329,Washington,Pierce,Key Center
23188,Virginia,James City,
53188,Wisconsin,Waukesha,
17887,Pennsylvania,Union,
27256,North Carolina,Chatham,Gulf
92202,California,Riverside,Indio
11501,New York,Nassau,Garden City Park
62444,Illinois,Crawford,Robinson
92082,California,San Diego,Valley Center
44401,Ohio,Mahoning,
32862,North Carolina,Ashe,
57248,South Dakota,Hamlin,Lake Norden
92584,California,Riverside,Menifee
70607,Louisiana,Calcasieu,
55355,Minnesota,Meeker,
32439,Florida,Walton,Freeport
21062,Maryland,Anne Arundel,Ferndale
93282,California,Tulare,Waukena
43350,Ohio,Morrow,Sparta
14443,New York,Livingston,
98360,Washington,Pierce,Crocker
61911,Illinois,Douglas,
2184,Massachusetts,Norfolk,Braintree Town
72421,Arkansas,Craighead,Cash
60041,Illinois,Lake,
19149,Pennsylvania,Philadelphia,Philadelphia
33401,Florida,Palm Beach,West Palm Beach
12849,New York,Washington,
77657,Texas,Hardin,
75226,Texas,Dallas,Dallas
92647,California,Orange,Huntington Beach
80920,Colorado,El Paso,Colorado Springs
11763,New York,Suffolk,Medford
64980,Missouri,Cass,Pleasant Hill
37066,Tennessee,Sumner,Gallatin
28792,North Carolina,Henderson,Edneyville
90011,California,Los Angeles,Los Angeles
67416,Kansas,Saline,Assaria
52044,Iowa,Clayton,
11102,New York,Queens,New York
70357,Louisiana,Lafourche,Golden Meadow
65282,Missouri,Monroe,
65287,Missouri,Cooper,
84003,Utah,Utah,Highland
54736,Wisconsin,Buffalo,
28954,North Carolina,Carteret,Emerald Isle
42223,Tennessee,Montgomery,Clarksville
84104,Utah,Salt Lake,Salt Lake City
75749,Arizona,Pima,Tucson
47614,Indiana,Warrick,
15691,Pennsylvania,Westmoreland,
54720,Wisconsin,Eau Claire,Altoona
94470,California,Mendocino,Redwood Valley
23173,Virginia,Richmond,Richmond
43806,Ohio,Lucas,Toledo
38037,Tennessee,Lauderdale,
85705,Arizona,Pima,Flowing Wells
88434,New Mexico,Quay,
15688,Pennsylvania,Westmoreland,
80828,Colorado,Lincoln,Limon
88006,New Mexico,Do§a Ana,San Pablo
38039,Tennessee,Hardeman,
70512,Louisiana,St. Martin,
84716,Utah,Garfield,Boulder
72301,Arkansas,Crittenden,West Memphis
23882,Virginia,Sussex,
68658,Nebraska,Butler,
47581,Indiana,Martin,
54640,Wisconsin,Crawford,
13077,New York,Onondaga,
33953,Florida,Charlotte,
4864,Maine,Knox,
75606,Texas,Upshur,
34442,Florida,Citrus,Pine Ridge
34762,Florida,Lake,Leesburg
98548,Washington,Mason,
24151,Virginia,Franklin,Henry Fork
50105,Iowa,Story,
56381,Minnesota,Pope,
28345,North Carolina,Richmond,Dobbins Heights
88752,New Mexico,Rio Arriba,Chimayo
48040,Michigan,St. Clair,Marysville
24121,Virginia,Bedford,
49825,Michigan,Alger,
53972,Wisconsin,Waukesha,Pewaukee
73835,Oklahoma,Dewey,Camargo
48618,Michigan,Isabella,
68666,Nebraska,Polk,Stromsburg
44048,Ohio,Ashtabula,
33149,Florida,Miami-Dade,Key Biscayne
68727,Nebraska,Cedar,Coleridge
73023,Oklahoma,Grady,Chickasha
6390,New York,Suffolk,Fishers Island
86756,Arizona,Pima,Tucson
72467,Arkansas,Craighead,Jonesboro
76934,Texas,Tom Green,
34428,Florida,Citrus,
34445,Florida,Citrus,Citrus Springs
7977,New Jersey,Somerset,Peapack and Gladstone
61109,Illinois,Winnebago,
62953,Illinois,Massac,Joppa
55925,Minnesota,Winona,Dakota
45864,Ohio,Putnam,Miller City
89317,Nevada,White Pine,Preston
53937,Wisconsin,Richland,
98688,Alaska,Matanuska-Susitna,Willow
7950,New Jersey,Morris,Morris Plains
12581,New York,Dutchess,
68732,Nebraska,Dixon,
79968,Texas,El Paso,El Paso
62938,Illinois,Massac,
54734,Wisconsin,Dunn,Downing
44050,Ohio,Lorain,Pheasant Run
90290,California,Los Angeles,Topanga
16822,Pennsylvania,Clinton,
52642,Iowa,Henry,
62723,Illinois,Logan,Atlanta
58579,North Dakota,Burleigh,
54735,Wisconsin,Dunn,Downsville
53946,Wisconsin,Green Lake,Markesan
19490,Pennsylvania,Montgomery,
10474,New York,Bronx,New York
61862,Illinois,Champaign,
7650,New Jersey,Bergen,Palisades Park
76127,Texas,Tarrant,Fort Worth
42259,Kentucky,Edmonson,
31832,Georgia,Webster,Webster County
84739,Utah,Sevier,Joseph
41144,Kentucky,Greenup,
15027,Pennsylvania,Beaver,Conway
75431,Texas,Hopkins,Como
10802,New York,Westchester,New Rochelle
26062,West Virginia,Hancock,Weirton
19407,Pennsylvania,Bucks,
32680,Florida,Dixie,
24309,West Virginia,Kanawha,South Charleston
6002,Connecticut,Hartford,
79953,Texas,Jones,Stamford
28679,North Carolina,Watauga,
6013,Connecticut,Hartford,
57350,South Dakota,Beadle,
45721,Ohio,Washington,
47344,Indiana,Henry,Greensboro
17968,Pennsylvania,Schuylkill,
4865,Maine,Knox,
66344,Kansas,Montgomery,Elk City
8610,New Jersey,Mercer,White Horse
30390,Georgia,Fayette,Tyrone
79510,Texas,Callahan,
10977,New York,Rockland,Chestnut Ridge
15052,Pennsylvania,Beaver,Industry
97814,Oregon,Baker,Baker City
73840,Oklahoma,Ellis,Fargo
18968,Delaware,Sussex,
7621,New Jersey,Bergen,Bergenfield
36310,Alabama,Henry,
29707,South Carolina,Lancaster,
49837,Michigan,Delta,
43772,Ohio,Noble,
76374,Texas,Young,
95655,California,Sacramento,Mather
78164,Texas,DeWitt,
61039,Illinois,Stephenson,
88042,New Mexico,Sierra,Hillsboro
23435,Virginia,Suffolk,Suffolk
66097,Kansas,Jefferson,Winchester
77419,Texas,Matagorda,Blessing
49836,Michigan,Mackinac,
90262,California,Los Angeles,Lynwood
90248,California,Los Angeles,West Rancho Dominguez
85254,Arizona,Maricopa,Phoenix
84087,Utah,Davis,Woods Cross
10517,New York,Westchester,
66214,Kansas,Johnson,Overland Park
17339,Pennsylvania,York,
73832,Oklahoma,Ellis,Arnett
67009,Kansas,Harper,Attica
7054,New Jersey,Morris,
43768,Ohio,Guernsey,Old Washington
81649,Colorado,Eagle,Red Cliff
33526,Wisconsin,Brown,
47714,Indiana,Vanderburgh,Evansville
46102,Indiana,Boone,Advance
58545,North Dakota,Mercer,
90657,California,Siskiyou,McCloud
33813,Florida,Polk,Lakeland Highlands
10034,New York,New York,New York
52231,Iowa,Keokuk,
63390,Missouri,Warren,
70773,Louisiana,Pointe Coupee,
87103,New Mexico,Bernalillo,Albuquerque
92254,California,Riverside,Mecca
89158,Nevada,Clark,Paradise
79843,Texas,Presidio,Marfa
62612,Illinois,Cass,Ashland
20770,Maryland,Prince George's,Greenbelt
59826,Montana,Missoula,Condon
44088,Ohio,Erie,Vermilion
72265,Arkansas,Searcy,St. Joe
97145,Oregon,Clatsop,Cannon Beach
25025,West Virginia,Kanawha,
51058,Iowa,O'Brien,Sutherland
87567,New Mexico,Santa Fe,Espa§ola
27107,North Carolina,Davidson,
8303,New Jersey,Atlantic,Brigantine
42551,Kentucky,Hancock,Lewisport
44094,Ohio,Lake,Willoughby
55101,Minnesota,Ramsey,St. Paul
69032,Nebraska,Hayes,Hayes Center
36605,Alabama,Mobile,
97222,Oregon,Clackamas,Milwaukie
27288,North Carolina,Rockingham,
8319,New Jersey,Atlantic,Estell Manor
87412,New Mexico,San Juan,Blanco
7208,New Jersey,Union,Elizabeth
60456,Illinois,Cook,Hometown
58036,North Dakota,Cass,
63459,Missouri,Ralls,
54929,Wisconsin,Shawano,
74909,Oklahoma,Le Flore,Pocola
77960,Texas,Goliad,
17929,Pennsylvania,Schuylkill,Cressona
55784,Minnesota,Itasca,
55584,Wisconsin,Brown,Green Bay
66419,Kansas,Jackson,Denison
4680,Maine,Washington,
97149,Oregon,Tillamook,Neskowin
41632,Kentucky,Magoffin,
41175,Kentucky,Greenup,
75493,Texas,Titus,Miller's Cove
62705,Illinois,Menard,Athens
40737,Kentucky,Laurel,
80815,Colorado,Kit Carson,
82840,Wyoming,Johnson,
13848,New York,Broome,
20137,Virginia,Fauquier,
75764,Texas,Cherokee,Gallatin
49415,Michigan,Muskegon,
79042,Texas,Swisher,
82838,Wyoming,Sheridan,
31099,Georgia,Laurens,
36644,Alabama,Hale,
72204,Arkansas,Pulaski,Little Rock
92240,California,Riverside,
93668,California,Fresno,Tranquillity
58051,North Dakota,Richland,
33043,Florida,Monroe,Big Pine Key
53706,Wisconsin,Dane,Madison
78235,Texas,Bexar,San Antonio
65550,Missouri,Phelps,
54861,Wisconsin,Ashland,New Odanah
29009,South Carolina,Kershaw,
20701,Maryland,Howard,
85204,Arizona,Maricopa,Mesa
24808,West Virginia,McDowell,Anawalt
53148,Wisconsin,Walworth,
12018,New York,Rensselaer,
97202,Oregon,Multnomah,Portland
31530,Georgia,Ware,Waycross
93634,California,Fresno,Shaver Lake
30326,Georgia,Fulton,Atlanta
41668,Kentucky,Floyd,Prestonsburg
91601,California,Los Angeles,Los Angeles
26404,West Virginia,Harrison,
49053,Michigan,Kalamazoo,Galesburg
21029,Maryland,Howard,Columbia
65791,Missouri,Oregon,Thayer
70310,Louisiana,Lafourche,Thibodaux
65898,Missouri,Greene,Springfield
8404,New Jersey,Atlantic,Atlantic City
70772,Louisiana,Iberville,Rosedale
17962,Pennsylvania,Schuylkill,Schuylkill Haven
45318,Ohio,Shelby,
13825,New York,Otsego,
17319,Pennsylvania,York,
65270,Missouri,Randolph,
18634,Pennsylvania,Luzerne,Nanticoke
38029,Tennessee,Shelby,Bartlett
61543,Illinois,Fulton,Liverpool
43100,Ohio,Hocking,Murray City
55746,Minnesota,St. Louis,Hibbing
47868,Indiana,Owen,
81415,Colorado,Delta,
33183,Florida,Miami-Dade,Kendale Lakes
27703,North Carolina,Durham,
72376,Arkansas,Crittenden,Edmondson
1453,Massachusetts,Worcester,Leominster
66833,Kansas,Lyon,
12059,New York,Albany,
15407,Pennsylvania,Fayette,Uniontown
41631,Kentucky,Floyd,
20807,Maryland,Prince George's,Laurel
70774,Louisiana,Ascension,
92366,California,San Bernardino,
33476,Florida,Palm Beach,Pahokee
19010,Pennsylvania,Delaware,
12488,New York,Ulster,Napanoch
63447,Missouri,Lewis,
93641,California,Fresno,
23125,Virginia,Mathews,
21502,Maryland,Allegany,
98110,Washington,Kitsap,Bainbridge Island
4332,New Hampshire,Grafton,
53105,Wisconsin,Racine,Bohners Lake
15832,Pennsylvania,Cameron,
33478,Florida,Palm Beach,Jupiter Farms
44095,Ohio,Lake,Willowick
62635,Illinois,Logan,
18088,Pennsylvania,Northampton,
62633,Illinois,Mason,
4448,Maine,Penobscot,Howland
76031,Texas,Johnson,
77962,Texas,Jackson,
65320,Missouri,Saline,Arrow Rock
71847,Arkansas,Hempstead,
25414,West Virginia,Jefferson,
80527,Colorado,Jefferson,
54221,Wisconsin,Manitowoc,Manitowoc
38478,Tennessee,Giles,
77978,Texas,Calhoun,Point Comfort
4228,Maine,Androscoggin,
33273,Florida,Hardee,Wauchula
62432,Illinois,Jasper,
11237,New York,Kings,New York
41262,Kentucky,Martin,
89106,Nevada,Clark,Las Vegas
18354,Pennsylvania,Monroe,
71922,Arkansas,Pike,Antoine
54201,Wisconsin,Kewaunee,Algoma
64635,Missouri,Livingston,
1031,Massachusetts,Worcester,
93529,California,Mono,June Lake
23841,Virginia,Dinwiddie,
72556,Arkansas,Izard,Melbourne
63774,Missouri,Scott,
98685,Washington,Clark,Salmon Creek
58490,North Dakota,LaMoure,
80921,Colorado,El Paso,
35062,Alabama,Walker,
38841,Mississippi,Pontotoc,
89033,Nevada,Clark,North Las Vegas
91874,California,San Bernardino,Upland
78619,Texas,Hays,
91109,California,Los Angeles,Pasadena
96778,Hawaii,Hawaii,
62465,Illinois,Shelby,
1344,Massachusetts,Franklin,
71908,Arkansas,Saline,Hot Springs Village
28214,North Carolina,Mecklenburg,Charlotte
7849,New Jersey,Morris,
96773,Hawaii,Hawaii,
719,Puerto Rico,Naranjito,Naranjito
80249,Colorado,Denver,Denver
70654,Louisiana,Allen,
96154,California,Placer,Sunnyside-Tahoe City
33716,Florida,Pinellas,St. Petersburg
49757,Michigan,Mackinac,Mackinac Island
20002,District of Columbia,District of Columbia,Washington
27620,North Carolina,Wake,
36030,Alabama,Butler,
37246,Tennessee,Davidson,Nashville-Davidson metropolitan government (balance)
85458,Arizona,Maricopa,Mesa
59714,Montana,Gallatin,
92281,California,Imperial,Westmorland
89138,Nevada,Clark,Las Vegas
56590,Minnesota,Grant,Wendell
4976,Maine,Somerset,
10960,New York,Rockland,Upper Nyack
61254,Illinois,Henry,
37320,North Carolina,Rockingham,
48601,Michigan,Saginaw,Bridgeport
27587,North Carolina,Wake,
96769,Hawaii,Kauai,Pakala Village
23018,Virginia,Gloucester,Gloucester Point
99018,Washington,Spokane,
58009,North Dakota,Traill,
50058,Iowa,Guthrie,
35020,Alabama,Jefferson,
14220,New York,Erie,Buffalo
55029,Minnesota,Isanti,
56201,Minnesota,Kandiyohi,Willmar
56161,Minnesota,Jackson,
39737,Mississippi,Webster,
80236,Colorado,Denver,Denver
56666,Minnesota,Beltrami,Ponemah
62526,Illinois,Macon,Decatur
90034,California,Los Angeles,Los Angeles
91709,California,San Bernardino,Chino Hills
43506,Ohio,Defiance,
75688,Texas,Harrison,Scottsville
96079,California,Shasta,
74523,Oklahoma,Atoka,
74534,Oklahoma,Coal,
56237,Minnesota,Yellow Medicine,Echo
32307,Florida,Leon,Tallahassee
67425,Kansas,Saline,
16428,Pennsylvania,Erie,
72820,Arkansas,Franklin,
42452,Kentucky,Henderson,
33770,Florida,Pinellas,Largo
57625,South Dakota,Dewey,North Eagle Butte
83546,Idaho,Clearwater,Pierce
19036,Pennsylvania,Delaware,
36225,Alabama,Elmore,Elmore
35043,Alabama,Shelby,Chelsea
35261,Alabama,Clay,Millerville
84656,Utah,Millard,Scipio
56149,Minnesota,Lincoln,
7649,New Jersey,Bergen,Oradell
67214,Kansas,Sedgwick,Wichita
64640,Missouri,Daviess,Gallatin
83540,Idaho,Nez Perce,Lapwai
